powiat,rok,wartość
powiat zduńskowolski,2011,165289502.81
powiat zduńskowolski,2012,172256942.98
powiat zduńskowolski,2013,177187939.51
powiat zduńskowolski,2014,180688385.4
powiat zduńskowolski,2015,188736789.24
powiat zduńskowolski,2016,218842060.07
powiat zduńskowolski,2017,244929350.15
powiat zduńskowolski,2018,270697756.11
powiat zduńskowolski,2019,298751481.5
powiat kutnowski,2011,284765069.67
powiat kutnowski,2012,294071384.4
powiat kutnowski,2013,295398667.13
powiat kutnowski,2014,319855148.4
powiat kutnowski,2015,325018864.41
powiat kutnowski,2016,375335400.24
powiat kutnowski,2017,393918154.47
powiat kutnowski,2018,413758838.27
powiat kutnowski,2019,459836478.98
powiat łęczycki,2011,136382364.8
powiat łęczycki,2012,159164275.26
powiat łęczycki,2013,154053895.68
powiat łęczycki,2014,159687284.72
powiat łęczycki,2015,158743770.39
powiat łęczycki,2016,183172885.2
powiat łęczycki,2017,204256415.28
powiat łęczycki,2018,234873868.1
powiat łęczycki,2019,259229906.97
powiat łowicki,2011,213776210.53
powiat łowicki,2012,220341118.5
powiat łowicki,2013,220470201.57
powiat łowicki,2014,240575887.96
powiat łowicki,2015,254850852.8
powiat łowicki,2016,279999317.63
powiat łowicki,2017,306411955.52
powiat łowicki,2018,333401684.8
powiat łowicki,2019,385487820.19
powiat rawski,2011,136760794.12
powiat rawski,2012,137558011.18
powiat rawski,2013,147957833.02
powiat rawski,2014,154090443.73
powiat rawski,2015,160773380.12
powiat rawski,2016,190975354.73
powiat rawski,2017,208180222.63
powiat rawski,2018,225548654.75
powiat rawski,2019,251818371.74
powiat skierniewicki,2011,114042659.68
powiat skierniewicki,2012,115807763.93
powiat skierniewicki,2013,108566891.59
powiat skierniewicki,2014,113933854.81
powiat skierniewicki,2015,127501546.71
powiat skierniewicki,2016,144629893.98
powiat skierniewicki,2017,159348286.73
powiat skierniewicki,2018,177205980.06
powiat skierniewicki,2019,201377668.48
powiat Skierniewice,2011,172826426.08
powiat Skierniewice,2012,178799495.18
powiat Skierniewice,2013,195902531.39
powiat Skierniewice,2014,194911798.71
powiat Skierniewice,2015,206344325.31
powiat Skierniewice,2016,244193692.9
powiat Skierniewice,2017,246471040.02
powiat Skierniewice,2018,269847808.66
powiat Skierniewice,2019,304811770.53
powiat kielecki,2011,646381372.82
powiat kielecki,2012,633486817.86
powiat kielecki,2013,670928091.89
powiat kielecki,2014,684562398.14
powiat kielecki,2015,703433991.45
powiat kielecki,2016,826003536.91
powiat kielecki,2017,910560510.39
powiat kielecki,2018,1012633247.7
powiat kielecki,2019,1157701112.69
powiat konecki,2011,225683715.3
powiat konecki,2012,240900129.54
powiat konecki,2013,232413972.71
powiat konecki,2014,239463332.17
powiat konecki,2015,248158456.01
powiat konecki,2016,287616729.27
powiat konecki,2017,305674971.42
powiat konecki,2018,327860145.05
powiat konecki,2019,373286692.0
powiat ostrowiecki,2011,309517979.55
powiat ostrowiecki,2012,329995121.59
powiat ostrowiecki,2013,317216738.1
powiat ostrowiecki,2014,320089002.53
powiat ostrowiecki,2015,326899551.48
powiat ostrowiecki,2016,383424626.37
powiat ostrowiecki,2017,403080613.01
powiat ostrowiecki,2018,446827678.75
powiat ostrowiecki,2019,496177529.38
powiat skarżyski,2011,206295335.77
powiat skarżyski,2012,203086401.26
powiat skarżyski,2013,209153817.88
powiat skarżyski,2014,212529362.19
powiat skarżyski,2015,212248181.79
powiat skarżyski,2016,253643560.06
powiat skarżyski,2017,266289481.15
powiat skarżyski,2018,280113106.06
powiat skarżyski,2019,314343021.09
powiat starachowicki,2011,240450193.48
powiat starachowicki,2012,253333850.75
powiat starachowicki,2013,259871554.11
powiat starachowicki,2014,271609092.84
powiat starachowicki,2015,271249462.52
powiat starachowicki,2016,317007110.3
powiat starachowicki,2017,343830187.44
powiat starachowicki,2018,389622080.92
powiat starachowicki,2019,448044271.26
powiat Kielce,2011,1029867885.08
powiat Kielce,2012,981581511.15
powiat Kielce,2013,1025474412.09
powiat Kielce,2014,1056242233.22
powiat Kielce,2015,1091056437.49
powiat Kielce,2016,1114014961.15
powiat Kielce,2017,1226759211.77
powiat Kielce,2018,1275112674.57
powiat Kielce,2019,1491105698.08
powiat buski,2011,231666977.86
powiat buski,2012,229187190.64
powiat buski,2013,246635859.08
powiat buski,2014,262076425.4
powiat buski,2015,270146545.19
powiat buski,2016,285407436.64
powiat buski,2017,304646002.09
powiat buski,2018,327185115.53
powiat buski,2019,359442038.31
powiat jędrzejowski,2011,241572269.03
powiat jędrzejowski,2012,247576657.45
powiat jędrzejowski,2013,258194317.73
powiat jędrzejowski,2014,264403693.14
powiat jędrzejowski,2015,267880140.09
powiat jędrzejowski,2016,320181418.68
powiat jędrzejowski,2017,337184379.46
powiat jędrzejowski,2018,364462840.66
powiat jędrzejowski,2019,418789000.12
powiat kazimierski,2011,82544591.98
powiat kazimierski,2012,90658493.75
powiat kazimierski,2013,97909696.13
powiat kazimierski,2014,102741022.12
powiat kazimierski,2015,100714151.57
powiat kazimierski,2016,114438558.36
powiat kazimierski,2017,121007486.39
powiat kazimierski,2018,136662167.32
powiat kazimierski,2019,148203002.34
powiat opatowski,2011,161605943.04
powiat opatowski,2012,163718220.3
powiat opatowski,2013,167164132.06
powiat opatowski,2014,182524937.14
powiat opatowski,2015,183796420.94
powiat opatowski,2016,206888504.54
powiat opatowski,2017,213525497.99
powiat opatowski,2018,229138342.94
powiat opatowski,2019,255557030.52
powiat pińczowski,2011,123273075.0
powiat pińczowski,2012,117057344.84
powiat pińczowski,2013,121404122.15
powiat pińczowski,2014,125169133.54
powiat pińczowski,2015,139877171.81
powiat pińczowski,2016,141466307.46
powiat pińczowski,2017,147487351.98
powiat pińczowski,2018,154523250.25
powiat pińczowski,2019,178459487.73
powiat sandomierski,2011,255775829.71
powiat sandomierski,2012,244921944.3
powiat sandomierski,2013,250259910.37
powiat sandomierski,2014,269611274.87
powiat sandomierski,2015,265174209.44
powiat sandomierski,2016,299591306.87
powiat sandomierski,2017,317277309.33
powiat sandomierski,2018,348233811.15
powiat sandomierski,2019,394229407.27
powiat staszowski,2011,252685240.25
powiat staszowski,2012,251069180.44
powiat staszowski,2013,247523137.34
powiat staszowski,2014,258787455.06
powiat staszowski,2015,264311922.65
powiat staszowski,2016,296954809.27
powiat staszowski,2017,314782387.49
powiat staszowski,2018,336240238.65
powiat staszowski,2019,393093152.11
powiat włoszczowski,2011,126447765.47
powiat włoszczowski,2012,122385710.16
powiat włoszczowski,2013,130521656.73
powiat włoszczowski,2014,139009462.73
powiat włoszczowski,2015,141764516.58
powiat włoszczowski,2016,169669387.67
powiat włoszczowski,2017,177154237.42
powiat włoszczowski,2018,195951064.22
powiat włoszczowski,2019,219300372.37
powiat bialski,2011,361942510.45
powiat bialski,2012,358492027.04
powiat bialski,2013,355466128.9
powiat bialski,2014,389924120.1
powiat bialski,2015,382725509.74
powiat bialski,2016,437352930.36
powiat bialski,2017,482402582.62
powiat bialski,2018,547290387.01
powiat bialski,2019,577407994.27
powiat parczewski,2011,115507232.73
powiat parczewski,2012,113280432.79
powiat parczewski,2013,118113547.33
powiat parczewski,2014,127035125.75
powiat parczewski,2015,124669807.69
powiat parczewski,2016,130745012.55
powiat parczewski,2017,149827483.16
powiat parczewski,2018,166857150.87
powiat parczewski,2019,174472563.06
powiat radzyński,2011,159969087.93
powiat radzyński,2012,188897960.67
powiat radzyński,2013,180790496.38
powiat radzyński,2014,189214374.96
powiat radzyński,2015,192248886.32
powiat radzyński,2016,225744901.23
powiat radzyński,2017,253721909.07
powiat radzyński,2018,282272141.81
powiat radzyński,2019,291139256.09
powiat włodawski,2011,127434592.11
powiat włodawski,2012,134812007.41
powiat włodawski,2013,129457595.44
powiat włodawski,2014,132612143.66
powiat włodawski,2015,145232845.59
powiat włodawski,2016,148122393.53
powiat włodawski,2017,159349056.22
powiat włodawski,2018,179998556.96
powiat włodawski,2019,197523802.61
powiat Biała Podlaska,2011,212061698.7
powiat Biała Podlaska,2012,243400039.49
powiat Biała Podlaska,2013,225265467.93
powiat Biała Podlaska,2014,231760771.49
powiat Biała Podlaska,2015,237932174.34
powiat Biała Podlaska,2016,271091534.47
powiat Biała Podlaska,2017,295887884.36
powiat Biała Podlaska,2018,322087982.89
powiat Biała Podlaska,2019,375277651.13
powiat biłgorajski,2011,297652520.77
powiat biłgorajski,2012,320173278.3
powiat biłgorajski,2013,331561997.9
powiat biłgorajski,2014,361197365.99
powiat biłgorajski,2015,360683304.98
powiat biłgorajski,2016,384576968.72
powiat biłgorajski,2017,418754145.24
powiat biłgorajski,2018,463081946.9
powiat biłgorajski,2019,507984035.71
powiat chełmski,2011,236236012.09
powiat chełmski,2012,241757747.19
powiat chełmski,2013,248125579.52
powiat chełmski,2014,253514749.14
powiat chełmski,2015,264287532.38
powiat chełmski,2016,291714151.18
powiat chełmski,2017,321986542.71
powiat chełmski,2018,344787840.9
powiat chełmski,2019,399183635.3
powiat hrubieszowski,2011,180140016.96
powiat hrubieszowski,2012,188313186.44
powiat hrubieszowski,2013,193756712.96
powiat hrubieszowski,2014,205267880.38
powiat hrubieszowski,2015,203469553.54
powiat hrubieszowski,2016,225100345.13
powiat hrubieszowski,2017,233805017.12
powiat hrubieszowski,2018,254575960.21
powiat hrubieszowski,2019,277208213.26
powiat krasnostawski,2011,184684605.37
powiat krasnostawski,2012,186591302.38
powiat krasnostawski,2013,191758235.98
powiat krasnostawski,2014,196716222.21
powiat krasnostawski,2015,197822912.85
powiat krasnostawski,2016,217457003.73
powiat krasnostawski,2017,233835274.23
powiat krasnostawski,2018,249661417.34
powiat krasnostawski,2019,293292475.45
"powiat tomaszowski, lubelskie",2011,232176827.23
"powiat tomaszowski, lubelskie",2012,264802925.16
"powiat tomaszowski, lubelskie",2013,246326379.22
"powiat tomaszowski, lubelskie",2014,260979876.37
"powiat tomaszowski, lubelskie",2015,263922917.73
"powiat tomaszowski, lubelskie",2016,309241203.56
"powiat tomaszowski, lubelskie",2017,335612797.46
"powiat tomaszowski, lubelskie",2018,359942753.23
"powiat tomaszowski, lubelskie",2019,397727710.84
powiat zamojski,2011,285939096.31
powiat zamojski,2012,299804906.81
powiat zamojski,2013,299918898.09
powiat zamojski,2014,308057592.58
powiat zamojski,2015,314503945.43
powiat zamojski,2016,362371071.93
powiat zamojski,2017,397579118.96
powiat zamojski,2018,448346231.45
powiat zamojski,2019,494569961.82
powiat Chełm,2011,240284738.42
powiat Chełm,2012,245993713.7
powiat Chełm,2013,249176046.27
powiat Chełm,2014,267487532.45
powiat Chełm,2015,262403149.05
powiat Chełm,2016,301838851.78
powiat Chełm,2017,312110473.24
powiat Chełm,2018,342044694.39
powiat Chełm,2019,385850047.5
powiat Zamość,2011,308457706.91
powiat Zamość,2012,347065896.16
powiat Zamość,2013,296193872.39
powiat Zamość,2014,328477682.71
powiat Zamość,2015,320341281.15
powiat Zamość,2016,365695257.33
powiat Zamość,2017,381698431.99
powiat Zamość,2018,400722908.43
powiat Zamość,2019,478758727.92
powiat lubartowski,2011,259431359.59
powiat lubartowski,2012,271244519.36
powiat lubartowski,2013,275818537.05
powiat lubartowski,2014,282818875.06
powiat lubartowski,2015,299273877.59
powiat lubartowski,2016,329098021.77
powiat lubartowski,2017,371600308.36
powiat lubartowski,2018,406148951.11
powiat lubartowski,2019,446402174.17
powiat lubelski,2011,368307968.41
powiat lubelski,2012,388071369.79
powiat lubelski,2013,387018089.46
powiat lubelski,2014,423281271.49
powiat lubelski,2015,436298141.37
powiat lubelski,2016,526384187.2
powiat lubelski,2017,596989441.93
powiat lubelski,2018,713888498.87
powiat lubelski,2019,780947038.42
powiat łęczyński,2011,171540944.54
powiat łęczyński,2012,195524091.47
powiat łęczyński,2013,181987589.45
powiat łęczyński,2014,187516328.24
powiat łęczyński,2015,180356780.97
powiat łęczyński,2016,222202205.8
powiat łęczyński,2017,240251125.19
powiat łęczyński,2018,264183523.67
powiat łęczyński,2019,322939255.55
"powiat świdnicki, lubelskie",2011,189839756.28
"powiat świdnicki, lubelskie",2012,195107839.78
"powiat świdnicki, lubelskie",2013,200636594.01
"powiat świdnicki, lubelskie",2014,210802858.27
"powiat świdnicki, lubelskie",2015,212029851.26
"powiat świdnicki, lubelskie",2016,258085700.13
"powiat świdnicki, lubelskie",2017,261452139.74
"powiat świdnicki, lubelskie",2018,293363789.43
"powiat świdnicki, lubelskie",2019,364206458.78
powiat Lublin,2011,1392048734.83
powiat Lublin,2012,1537773195.42
powiat Lublin,2013,1791599659.25
powiat Lublin,2014,1829441934.59
powiat Lublin,2015,1699930843.98
powiat Lublin,2016,1833130075.98
powiat Lublin,2017,2046121524.89
powiat Lublin,2018,2241907783.26
powiat Lublin,2019,2358631466.2
powiat janowski,2011,126848583.24
powiat janowski,2012,137747338.83
powiat janowski,2013,139653126.96
powiat janowski,2014,142128462.53
powiat janowski,2015,162785517.99
powiat janowski,2016,163377588.69
powiat janowski,2017,183631106.0
powiat janowski,2018,211517959.7
powiat janowski,2019,210352665.64
powiat kraśnicki,2011,245379724.6
powiat kraśnicki,2012,249459511.8
powiat kraśnicki,2013,260559529.42
powiat kraśnicki,2014,279176607.82
powiat kraśnicki,2015,292607220.72
powiat kraśnicki,2016,340133224.8
powiat kraśnicki,2017,360267961.16
powiat kraśnicki,2018,405777491.55
powiat kraśnicki,2019,439816302.41
powiat łukowski,2011,300959920.79
powiat łukowski,2012,297938481.11
powiat łukowski,2013,305242388.66
powiat łukowski,2014,321853203.59
powiat łukowski,2015,329320255.6
powiat łukowski,2016,414890936.69
powiat łukowski,2017,456112825.82
powiat łukowski,2018,499087031.27
powiat łukowski,2019,540003478.57
"powiat opolski, lubelskie",2011,169635153.76
"powiat opolski, lubelskie",2012,173152942.79
"powiat opolski, lubelskie",2013,174054720.82
"powiat opolski, lubelskie",2014,180576347.12
"powiat opolski, lubelskie",2015,186244429.7
"powiat opolski, lubelskie",2016,216248459.37
"powiat opolski, lubelskie",2017,239496241.96
"powiat opolski, lubelskie",2018,253173636.32
"powiat opolski, lubelskie",2019,294737667.14
powiat puławski,2011,432265145.81
powiat puławski,2012,401867899.35
powiat puławski,2013,401164736.39
powiat puławski,2014,392260475.63
powiat puławski,2015,431065636.1
powiat puławski,2016,493341563.92
powiat puławski,2017,492394753.7
powiat puławski,2018,545472577.89
powiat puławski,2019,613547064.5
powiat rycki,2011,154865983.07
powiat rycki,2012,161231729.32
powiat rycki,2013,167619671.09
powiat rycki,2014,169432849.22
powiat rycki,2015,170544235.8
powiat rycki,2016,204607976.64
powiat rycki,2017,225373126.24
powiat rycki,2018,247800456.6
powiat rycki,2019,265767738.25
powiat bieszczadzki,2011,71533305.51
powiat bieszczadzki,2012,74127775.98
powiat bieszczadzki,2013,72489396.93
powiat bieszczadzki,2014,76455572.32
powiat bieszczadzki,2015,73010650.12
powiat bieszczadzki,2016,86176273.66
powiat bieszczadzki,2017,92081317.11
powiat bieszczadzki,2018,105870217.92
powiat bieszczadzki,2019,116586326.98
powiat brzozowski,2011,190997375.46
powiat brzozowski,2012,194952947.48
powiat brzozowski,2013,198033920.36
powiat brzozowski,2014,208076110.95
powiat brzozowski,2015,207784716.94
powiat brzozowski,2016,247495869.42
powiat brzozowski,2017,271099181.55
powiat brzozowski,2018,310945751.77
powiat brzozowski,2019,320171970.95
powiat jasielski,2011,324050022.98
powiat jasielski,2012,338058370.84
powiat jasielski,2013,349158570.11
powiat jasielski,2014,371811944.08
powiat jasielski,2015,368420882.46
powiat jasielski,2016,432596267.88
powiat jasielski,2017,475897839.3
powiat jasielski,2018,498435799.34
powiat jasielski,2019,540464862.0
"powiat krośnieński, podkarpackie",2011,305121257.06
"powiat krośnieński, podkarpackie",2012,303616652.85
"powiat krośnieński, podkarpackie",2013,306240649.92
"powiat krośnieński, podkarpackie",2014,345787720.73
"powiat krośnieński, podkarpackie",2015,349081801.47
"powiat krośnieński, podkarpackie",2016,405583757.83
"powiat krośnieński, podkarpackie",2017,455334879.72
"powiat krośnieński, podkarpackie",2018,491608193.29
"powiat krośnieński, podkarpackie",2019,559407987.84
powiat sanocki,2011,264864855.75
powiat sanocki,2012,277442320.8
powiat sanocki,2013,291783927.42
powiat sanocki,2014,297435488.09
powiat sanocki,2015,306298453.54
powiat sanocki,2016,342939954.23
powiat sanocki,2017,389645667.65
powiat sanocki,2018,421982060.63
powiat sanocki,2019,478650140.72
powiat leski,2011,93661300.09
powiat leski,2012,100085735.85
powiat leski,2013,93395063.5
powiat leski,2014,104462663.38
powiat leski,2015,102523547.04
powiat leski,2016,109662757.54
powiat leski,2017,132573140.47
powiat leski,2018,132508088.68
powiat leski,2019,155239381.29
powiat Krosno,2011,251950679.69
powiat Krosno,2012,258924784.56
powiat Krosno,2013,269438343.04
powiat Krosno,2014,293020633.17
powiat Krosno,2015,298989173.81
powiat Krosno,2016,292675811.58
powiat Krosno,2017,284587936.36
powiat Krosno,2018,325813713.56
powiat Krosno,2019,417024757.38
powiat jarosławski,2011,344087170.03
powiat jarosławski,2012,341285874.63
powiat jarosławski,2013,350560433.03
powiat jarosławski,2014,358826922.55
powiat jarosławski,2015,365831765.35
powiat jarosławski,2016,440839126.55
powiat jarosławski,2017,477179590.18
powiat jarosławski,2018,539481963.13
powiat jarosławski,2019,574692751.84
powiat lubaczowski,2011,187590124.8
powiat lubaczowski,2012,190542753.8
powiat lubaczowski,2013,195995385.2
powiat lubaczowski,2014,208327496.42
powiat lubaczowski,2015,200821889.9
powiat lubaczowski,2016,219000056.06
powiat lubaczowski,2017,250163969.21
powiat lubaczowski,2018,282602915.38
powiat lubaczowski,2019,311531786.46
powiat przemyski,2011,219350372.08
powiat przemyski,2012,221533508.39
powiat przemyski,2013,224378316.01
powiat przemyski,2014,253093450.33
powiat przemyski,2015,247762676.37
powiat przemyski,2016,286611168.41
powiat przemyski,2017,324859827.02
powiat przemyski,2018,341532761.91
powiat przemyski,2019,364849516.12
powiat przeworski,2011,225510908.62
powiat przeworski,2012,220819111.99
powiat przeworski,2013,228083236.79
powiat przeworski,2014,243103533.83
powiat przeworski,2015,248233940.67
powiat przeworski,2016,291703489.02
powiat przeworski,2017,333584632.37
powiat przeworski,2018,383822352.95
powiat przeworski,2019,404301138.36
powiat Przemyśl,2011,432566756.62
powiat Przemyśl,2012,327879076.28
powiat Przemyśl,2013,344740643.17
powiat Przemyśl,2014,358138228.48
powiat Przemyśl,2015,334083812.06
powiat Przemyśl,2016,340466992.96
powiat Przemyśl,2017,362769937.38
powiat Przemyśl,2018,401722533.77
powiat Przemyśl,2019,407619017.89
powiat kolbuszowski,2011,183037270.14
powiat kolbuszowski,2012,190538004.76
powiat kolbuszowski,2013,186157129.74
powiat kolbuszowski,2014,187667777.94
powiat kolbuszowski,2015,193916969.15
powiat kolbuszowski,2016,233352652.1
powiat kolbuszowski,2017,255573494.55
powiat kolbuszowski,2018,279526969.89
powiat kolbuszowski,2019,298980005.48
powiat łańcucki,2011,210364861.56
powiat łańcucki,2012,223689659.29
powiat łańcucki,2013,227646965.33
powiat łańcucki,2014,245101487.69
powiat łańcucki,2015,250186799.36
powiat łańcucki,2016,302286049.84
powiat łańcucki,2017,335348597.35
powiat łańcucki,2018,370493781.7
powiat łańcucki,2019,406130566.49
powiat ropczycko-sędziszowski,2011,226776027.68
powiat ropczycko-sędziszowski,2012,224842395.66
powiat ropczycko-sędziszowski,2013,224908386.16
powiat ropczycko-sędziszowski,2014,240735059.26
powiat ropczycko-sędziszowski,2015,241797637.25
powiat ropczycko-sędziszowski,2016,299326680.81
powiat ropczycko-sędziszowski,2017,340643652.35
powiat ropczycko-sędziszowski,2018,372297098.69
powiat ropczycko-sędziszowski,2019,411019460.53
powiat rzeszowski,2011,448308946.73
powiat rzeszowski,2012,441288979.97
powiat rzeszowski,2013,471562035.86
powiat rzeszowski,2014,511333211.77
powiat rzeszowski,2015,522323285.83
powiat rzeszowski,2016,621651837.63
powiat rzeszowski,2017,706396659.75
powiat rzeszowski,2018,848599660.47
powiat rzeszowski,2019,905068015.98
powiat strzyżowski,2011,184235623.74
powiat strzyżowski,2012,168543280.98
powiat strzyżowski,2013,175553894.87
powiat strzyżowski,2014,176941179.23
powiat strzyżowski,2015,178608881.23
powiat strzyżowski,2016,219052143.81
powiat strzyżowski,2017,248433202.02
powiat strzyżowski,2018,282736934.49
powiat strzyżowski,2019,309742185.44
powiat Rzeszów,2011,717702969.47
powiat Rzeszów,2012,879166973.8
powiat Rzeszów,2013,947256145.19
powiat Rzeszów,2014,969259987.53
powiat Rzeszów,2015,1016440425.39
powiat Rzeszów,2016,1058265403.14
powiat Rzeszów,2017,1162233863.74
powiat Rzeszów,2018,1331999618.55
powiat Rzeszów,2019,1468104247.59
powiat dębicki,2011,385565604.46
powiat dębicki,2012,386918787.94
powiat dębicki,2013,394365711.75
powiat dębicki,2014,412255804.83
powiat dębicki,2015,427919290.2
powiat dębicki,2016,504887190.74
powiat dębicki,2017,556329059.1
powiat dębicki,2018,606606168.88
powiat dębicki,2019,700938436.51
powiat leżajski,2011,196631885.96
powiat leżajski,2012,191885824.74
powiat leżajski,2013,196847901.53
powiat leżajski,2014,204334768.05
powiat leżajski,2015,204784205.36
powiat leżajski,2016,244383976.92
powiat leżajski,2017,277024214.99
powiat leżajski,2018,312185447.88
powiat leżajski,2019,349170415.33
powiat mielecki,2011,368425465.16
powiat mielecki,2012,375861058.21
powiat mielecki,2013,382314357.93
powiat mielecki,2014,410587398.19
powiat mielecki,2015,419276200.41
powiat mielecki,2016,500147019.45
powiat mielecki,2017,561677360.55
powiat mielecki,2018,645081583.17
powiat mielecki,2019,734946719.11
powiat niżański,2011,198392380.73
powiat niżański,2012,206092269.32
powiat niżański,2013,190362161.32
powiat niżański,2014,194090843.11
powiat niżański,2015,199407638.38
powiat niżański,2016,233952214.54
powiat niżański,2017,261423269.05
powiat niżański,2018,291330579.47
powiat niżański,2019,332695621.09
powiat stalowowolski,2011,321090965.77
powiat stalowowolski,2012,335581211.66
powiat stalowowolski,2013,336563623.81
powiat stalowowolski,2014,353617826.5
powiat stalowowolski,2015,336136259.42
powiat stalowowolski,2016,398773685.93
powiat stalowowolski,2017,442932014.95
powiat stalowowolski,2018,550726784.99
powiat stalowowolski,2019,575818177.92
powiat tarnobrzeski,2011,162183928.0
powiat tarnobrzeski,2012,161230790.03
powiat tarnobrzeski,2013,157308788.65
powiat tarnobrzeski,2014,160049429.4
powiat tarnobrzeski,2015,157635059.27
powiat tarnobrzeski,2016,188182006.25
powiat tarnobrzeski,2017,207505282.31
powiat tarnobrzeski,2018,225561742.81
powiat tarnobrzeski,2019,266145266.6
powiat Tarnobrzeg,2011,230350094.44
powiat Tarnobrzeg,2012,199220093.17
powiat Tarnobrzeg,2013,231735452.82
powiat Tarnobrzeg,2014,237131323.92
powiat Tarnobrzeg,2015,206428254.53
powiat Tarnobrzeg,2016,233418290.49
powiat Tarnobrzeg,2017,252654713.65
powiat Tarnobrzeg,2018,264632060.9
powiat Tarnobrzeg,2019,292432269.57
powiat białostocki,2011,383884298.46
powiat białostocki,2012,383180453.46
powiat białostocki,2013,396523911.01
powiat białostocki,2014,430851044.57
powiat białostocki,2015,453476459.41
powiat białostocki,2016,524636513.72
powiat białostocki,2017,577164602.31
powiat białostocki,2018,679668638.84
powiat białostocki,2019,783379297.61
powiat sokólski,2011,192971603.27
powiat sokólski,2012,193826521.25
powiat sokólski,2013,209149153.3
powiat sokólski,2014,225386082.44
powiat sokólski,2015,228837743.72
powiat sokólski,2016,249745117.7
powiat sokólski,2017,262315768.32
powiat sokólski,2018,302993899.82
powiat sokólski,2019,332422909.25
powiat Białystok,2011,1272000478.28
powiat Białystok,2012,1463821460.39
powiat Białystok,2013,1375332626.59
powiat Białystok,2014,1734230351.94
powiat Białystok,2015,1364410560.31
powiat Białystok,2016,1566060712.53
powiat Białystok,2017,1784419746.54
powiat Białystok,2018,2059114651.9
powiat Białystok,2019,2169307784.16
"powiat bielski, podlaskie",2011,156605363.15
"powiat bielski, podlaskie",2012,162280562.95
"powiat bielski, podlaskie",2013,170750724.47
"powiat bielski, podlaskie",2014,176792127.1
"powiat bielski, podlaskie",2015,189291590.48
"powiat bielski, podlaskie",2016,206867324.9
"powiat bielski, podlaskie",2017,214352306.87
"powiat bielski, podlaskie",2018,234125349.89
"powiat bielski, podlaskie",2019,276253934.17
powiat hajnowski,2011,136424055.55
powiat hajnowski,2012,131116547.58
powiat hajnowski,2013,139313765.99
powiat hajnowski,2014,159204944.81
powiat hajnowski,2015,165360147.4
powiat hajnowski,2016,162069014.29
powiat hajnowski,2017,179343736.01
powiat hajnowski,2018,181118472.11
powiat hajnowski,2019,213911818.43
powiat kolneński,2011,117394120.54
powiat kolneński,2012,117193391.88
powiat kolneński,2013,127558597.06
powiat kolneński,2014,132076735.18
powiat kolneński,2015,136680449.95
powiat kolneński,2016,158085777.82
powiat kolneński,2017,167694109.93
powiat kolneński,2018,182736870.22
powiat kolneński,2019,206598546.3
powiat łomżyński,2011,140877652.86
powiat łomżyński,2012,148788637.08
powiat łomżyński,2013,156281842.53
powiat łomżyński,2014,165189334.99
powiat łomżyński,2015,173254621.98
powiat łomżyński,2016,198725560.53
powiat łomżyński,2017,211781917.46
powiat łomżyński,2018,235263932.2
powiat łomżyński,2019,275376834.53
powiat siemiatycki,2011,154448366.56
powiat siemiatycki,2012,144703832.79
powiat siemiatycki,2013,145259001.9
powiat siemiatycki,2014,150740426.71
powiat siemiatycki,2015,175283940.0
powiat siemiatycki,2016,173269843.13
powiat siemiatycki,2017,181135368.71
powiat siemiatycki,2018,203581296.87
powiat siemiatycki,2019,224868353.93
powiat wysokomazowiecki,2011,174317519.04
powiat wysokomazowiecki,2012,170511282.0
powiat wysokomazowiecki,2013,166790667.75
powiat wysokomazowiecki,2014,187028457.66
powiat wysokomazowiecki,2015,210990547.6
powiat wysokomazowiecki,2016,223797425.34
powiat wysokomazowiecki,2017,248715787.09
powiat wysokomazowiecki,2018,269211943.33
powiat wysokomazowiecki,2019,317039847.6
powiat zambrowski,2011,122758923.32
powiat zambrowski,2012,119443511.79
powiat zambrowski,2013,128541311.99
powiat zambrowski,2014,126943619.91
powiat zambrowski,2015,137270811.11
powiat zambrowski,2016,163697096.11
powiat zambrowski,2017,174636511.7
powiat zambrowski,2018,189583813.59
powiat zambrowski,2019,214951040.12
powiat Łomża,2011,285651435.11
powiat Łomża,2012,246204846.14
powiat Łomża,2013,268599401.38
powiat Łomża,2014,310985876.15
powiat Łomża,2015,264902033.47
powiat Łomża,2016,323187537.58
powiat Łomża,2017,353738170.26
powiat Łomża,2018,386730250.15
powiat Łomża,2019,424245408.83
powiat augustowski,2011,170933813.73
powiat augustowski,2012,184218677.22
powiat augustowski,2013,188483586.06
powiat augustowski,2014,190569460.79
powiat augustowski,2015,192794393.33
powiat augustowski,2016,222876444.14
powiat augustowski,2017,246214463.22
powiat augustowski,2018,266358440.93
powiat augustowski,2019,284046143.95
powiat grajewski,2011,137763429.14
powiat grajewski,2012,142934453.84
powiat grajewski,2013,161208354.39
powiat grajewski,2014,167543679.5
powiat grajewski,2015,172456030.35
powiat grajewski,2016,196678077.02
powiat grajewski,2017,211016296.03
powiat grajewski,2018,229750240.8
powiat grajewski,2019,246579743.55
powiat moniecki,2011,112645679.04
powiat moniecki,2012,117736381.81
powiat moniecki,2013,122047669.85
powiat moniecki,2014,134252017.16
powiat moniecki,2015,128549919.95
powiat moniecki,2016,148339681.44
powiat moniecki,2017,160989595.24
powiat moniecki,2018,186036809.74
powiat moniecki,2019,202106399.93
powiat sejneński,2011,66865421.8
powiat sejneński,2012,68497770.0
powiat sejneński,2013,70846894.3
powiat sejneński,2014,76404897.36
powiat sejneński,2015,75029326.35
